Task Type,Task ID,Task Name,Status,Task Content,Assignee,Priority,Latest Comment,Comment Count,Assigned Comment Count,Due Date,Start Date,Date Created,Date Updated,Date Closed,Date Done,Created By,Space,Folder,List,Subtask ID's,Subtask URL's,tags,Lists,Sprints,Linked Tasks,Linked Docs,Time Logged,Time Logged Rolled Up,Time Estimate,Time In Status,Points Estimate,Points Estimate Rolled Up,Ad-Hoc Capacity (number),Additional Comments (text),Assets Check Days (short text),Category (drop down),Context (labels),Coordinator (drop down),External Comms (Form Entry) (drop down),FADMIN Merchant Page (url),FQC (drop down),FQC (Form Entry) (drop down),FQC Capacity (number),FTP Path (url),Flyer Cadence (drop down),Flyer Review (drop down),Flyer Review Guide (url),Flyer Run (url),Flyer Type ID (short text),Focus (drop down),Lead (drop down),Lead (Form Entry) (short text),Merchant (drop down),Merchant ID (short text),Merchant Name (short text),OneGuide (url),Package (drop down),Page Swap Guide Audit (drop down),Page Swaps & Revisions (drop down),Page Swaps & Revisions (Form Entry) (drop down),Parent Banner (drop down),Preview Days (short text),Processor (Form Entry) (short text),Requester Name (short text),Retailer (drop down),Retailer Info (labels),Segment (drop down),Tier (drop down),Total Capacity Owned (formula),Upload (drop down),Upload (Form Entry) (drop down),Upload Capacity (number),⚡ Create New Run Task on PS Board (button),👀 Off-App Check (drop down),🗓 Scheduled Until (date)
Task,86e06g8ee,Co-op Liquor Outlet,active retailers,"Falls under the Federated Co-op family. 


",[],none,,0,0,,,"Wednesday, March 4th 2026, 3:30:37 pm -05:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Sharlene Nguy,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,,,0,,,9,"Alcohol, Wine and Spirits",,Alexandra Van Wissen,,https://fadmin.flippback.com/merchants/3349/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/3349/ftp_files,Bi-Weekly,,,,12122,,Hammna Qureshi,,,3349,,https://docs.google.com/document/d/1I5tXYVpqgyE78HtNgDRhd2TsCurLGI6V0GxV4Tr7oy4/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,Federated Coop Limited,,,,Co-op Liquor,,Core,Core +,30,PS Eligible,,10,,,"Tuesday, December 22nd 2026"
Task,86durc3hv,Coastal Farm,active retailers,,[],none,,0,0,,,"Wednesday, September 25th 2024, 3:37:11 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,15m,13606 hours,,0,0,,6,Home Improvement,,Marion Kang,,https://fadmin.flippback.com/merchants/3904/dashboard,PS Eligible,,0,https://fadmin.flippback.com/merchants/3904/ftp_files,Ad-Hoc,,,,4175,,Alexandra Van Wissen,,,3904,,https://docs.google.com/document/d/1qU6874NurYkV57tlFMTOGfWcsV9az7b4VHqtBFiDWKY/edit,,,PS Eligible,,,,,,Coastal Farm,,Longtail,3,0,PS Eligible,,0,,,
Task,86dtu2pe4,Cohen's Home Furnishings,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:34 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30m,16460 hours,,0,0,,8,"Home Goods, Furniture & Appliances",,Adnela Fejzulovic,,https://fadmin.flippback.com/merchants/4565/dashboard,PS Eligible,,30,https://fadmin.flippback.com/merchants/4565/ftp_files,Monthly,,,,5160,,Megan Kernaghan,,,4565,,https://docs.google.com/document/d/1A0gDh0m2QAmY_d2T8a-ndZ3ZXuGtqfEUfqoLP1U4Wsk/edit?tab=t.0#heading=h.qzowlkink50n,,,PS Eligible,,,,,,Cohen's Home Furnishings,,Longtail,4,45,PS Eligible,,15,,,"Saturday, December 26th 2026"
Task,86e0edfh6,Copp's Buildall,active retailers,"
",[],none,,0,0,,,"Wednesday, March 18th 2026, 12:21:53 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1006 hours,,0,,,6,Home Improvement,,Pending,,https://fadmin.flippback.com/merchants/4762/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4762/ftp_files,Ad-Hoc,,,,11274,,Rachel Kyryliuk,,,4762,,https://docs.google.com/document/d/1ggGyhMsstF-p9AMgeIMFp55V22yZ9Y1v2y4wYvaAEwA/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gp4,Copp's Buildall,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:46 pm -04:00","Wednesday, April 15th 2026, 4:37:02 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45h,725 hours,,0,,,8,Home Improvement,,,,https://fadmin.flippback.com/merchants/4762/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4762/ftp_files,Ad-Hoc,,,,11274,,Rachel Kyryliuk,,,4762,,https://docs.google.com/document/d/1ggGyhMsstF-p9AMgeIMFp55V22yZ9Y1v2y4wYvaAEwA/edit?tab=t.0#heading=h.a3edicbl7weo,,,PS Eligible,,,,,,Copp's Buildall,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gpc,Copp's Buildall,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:47 pm -04:00","Wednesday, April 15th 2026, 4:37:05 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45h,725 hours,,0,,,8,Home Improvement,,,,https://fadmin.flippback.com/merchants/4762/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/4762/ftp_files,Ad-Hoc,,,,11274,,Rachel Kyryliuk,,,4762,,https://docs.google.com/document/d/1ggGyhMsstF-p9AMgeIMFp55V22yZ9Y1v2y4wYvaAEwA/edit?tab=t.0#heading=h.a3edicbl7weo,,,PS Eligible,,,,,,Copp's Buildall,,Longtail,,,PS Eligible,,,,,
Task,86dzp0zdu,Cosmaroma,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 3:48:08 pm -05:00","Wednesday, April 15th 2026, 4:37:16 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,1990 hours,,0,,,4,[Brand],,Jenna Toppan,,https://fadmin.flippback.com/merchants/6810/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/6810/ftp_files,Monthly,,,,12152,,Jenna Toppan,,,6810,,https://docs.google.com/document/d/1COBzM_5DMwuGfNcUYyBjMLHZmUSaUCYW0aiFX_crm00/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Cosmaroma,,Longtail,Longtail,,PS Eligible,,,,,
Task,86dtu2peq,Couche-Tard,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:41 pm -04:00","Wednesday, April 15th 2026, 4:37:44 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,,,,[Brand],,,,https://fadmin.flippback.com/merchants/5590/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/5590/ftp_files,Ad-Hoc,,,,7958,,,,,5590,,https://docs.google.com/document/d/1cGPKJI87lLNpZ6OF20V7ph4f6Dc0XZ9c9HFS2amGC18/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Couche-Tard,,No Active Relationship,4,,PS Eligible,,,,,
Task,86dtu2pf4,Crescent Gold & Diamonds,active retailers,"ad hoc
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:44 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35m,16460 hours,,0,0,,7,Specialty,,,,https://fadmin.flippback.com/merchants/6098/dashboard,PS Eligible,,15,https://fadmin.flippback.com/merchants/6098/ftp_files,Ad-Hoc,,,,10010,,Diandra Gonzalez Charris,,,6098,,https://docs.google.com/document/d/1h2fGS4vyug1-vB1zkmF_Zbv4x60YfTi3vz7-COvVL-0/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,Charm Diamond Centres,,,,Crescent Gold & Diamonds,,Longtail,4,25,PS Eligible,,10,,,
Task,86dxktf2v,Cub,active retailers,"
",[],none,,0,0,,,"Wednesday, August 27th 2025, 11:52:24 am -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Andrea Caria,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,5907 hours,,0,5,,7,Grocery,,Ebony Powell,Ops,https://fadmin.flippback.com/merchants/2584/dashboard,PS Eligible,PS Eligible,90,https://fadmin.flippback.com/merchants/2584/ftp_files,Weekly,,,,2416,,Roni Grigorian,Roni Grigorian,,2584,,https://docs.google.com/document/d/1IGQXiDsT5h_9Ru8PIY1-9OYi5Tr-OjA0i1xDB0icJgw/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,PS Eligible,SuperValu USA,,Ebony Powell,,Cub,,Core,4,95,OPS,Ops,0,,,"Friday, January 2nd 2026"
Task,86e0k1gdt,CVS Pharmacy,active retailers,"Dates on flyer run often do not match dates on PDF. When in doubt, follow what is on page 1 of the PDFs and flag the discrepancy to the processor
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:33 pm -04:00","Wednesday, April 15th 2026, 4:37:58 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pharmacy,,Hannah Schiff-Kearn,,https://fadmin.flippback.com/merchants/2264-3/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2264-3/ftp_files,Bi-Weekly,,,,8802,,Kayla Summerhayes,,,2264-3,,https://docs.google.com/document/d/1IHjYNkHXNY6nLtOa_oKs2ZSrKa41BWveiKrzBAU2B9w/edit?tab=t.0#heading=h.czifemt2tjvh,,,PS Eligible,,,,,,CVS Pharmacy,,Core,,,PS Eligible,,,,,
Task,86e0k1gdb,CVS Pharmacy,active retailers,"This is a Vanilla flyer where Box and Tag are marked complete by the uploader. FQC can immediately follow Upload with no delay
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:32 pm -04:00","Wednesday, April 15th 2026, 4:38:02 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25h,725 hours,,0,,,4,Pharmacy,,Hannah Schiff-Kearn,,https://fadmin.flippback.com/merchants/2264-2/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2264-2/ftp_files,Weekly,,,,6856,,Kayla Summerhayes,,,2264-2,,https://docs.google.com/document/d/1IHjYNkHXNY6nLtOa_oKs2ZSrKa41BWveiKrzBAU2B9w/edit?tab=t.0#heading=h.czifemt2tjvh,,,PS Eligible,,,,,,CVS Pharmacy,,Core,,,PS Eligible,,,,,
Task,86dtu2pg0,D&W Fresh Market,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:47 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2688/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2688/ftp_files,Weekly,,,,3506,,SE,,,2688,,https://docs.google.com/document/d/1F-fwBxQ2akV9l3lWrNhLSNxAF38wfG6zexwocv--Er4/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,SpartanNash,,,,D&W Fresh Market,,Longtail,2,,PS Eligible,,,,,"Saturday, December 26th 2026"
Task,86dtu2pfp,D.O.T. Furniture,active retailers,"Since these are Ad-Hoc the DOC will build flyer runs as they come in.
Doc will upload files to FTP & notify PSS when ready for upload
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:46 pm -04:00","Wednesday, April 15th 2026, 4:38:29 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,,"Home Goods, Furniture & Appliances",,,,https://fadmin.flippback.com/merchants/2028/dashboard,PS Eligible,,30,https://fadmin.flippback.com/merchants/2028/ftp_files,Ad-Hoc,,,,11078,,Addie Dobson,,,2028,,https://docs.google.com/document/d/1sNp-tknAPZ7-tiIwW3dNC6IoA-hV8oKpmYuBwaI8vuU/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,D.O.T. Furniture,,Longtail,4,40,PS Eligible,,10,,,
Task,86dzp0ze4,Dash's Market,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 3:48:09 pm -05:00","Thursday, April 16th 2026, 8:03:48 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,1990 hours,,0,,,6,Grocery,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/3143/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/3143/ftp_files,Weekly,,,,12139,,SE,,,3143,,https://docs.google.com/document/d/18XyazsArRftkPRYSvZTvAKxN8Nw1VZ07myO209LwVdE/edit,,,PS Eligible,,SpartanNash,,,,Dash's Market,,Longtail,Longtail,,PS Eligible,,,,,
Task,86duaxnrf,Decathlon Canada,active retailers,,[],none,,0,0,,,"Wednesday, August 7th 2024, 9:24:14 am -04:00","Wednesday, April 15th 2026, 4:38:50 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,"[PS Retailer Hub, My Fake Retailer Dashboard]",[],,,,,,15146 hours,,0,0,,,[Brand],,,,https://fadmin.flippback.com/merchants/6134/dashboard,PS Eligible,,15,https://fadmin.flippback.com/merchants/6134/ftp_files,Ad-Hoc,,,,10228,,,,,6134,,https://flippit.atlassian.net/wiki/spaces/OP/pages/9438756882/Decathlon+Canada+Account+Guide,,Instructions Missing,PS Eligible,,,,,,Decathlon Canada,,No Active Relationship,5,25,PS Eligible,,10,,,
Task,86duaxnph,Deco Surfaces,active retailers,"Please note OneGuide is not yet complete but Upload & FQC Instructions have been added 
",[],none,,0,0,,,"Wednesday, August 7th 2024, 9:24:06 am -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,15146 hours,,0,0,,,Home Improvement,,Addie Dobson,,https://fadmin.flippback.com/merchants/6494/dashboard,PS Eligible,,15,https://fadmin.flippback.com/merchants/6494/ftp_files,Ad-Hoc,,,,11021,,Kayla Summerhayes,,,6494,,https://docs.google.com/document/d/1OnyBW8mP9vTafJJgIjijAS6wpm4T4-LP5729cRcAjwY/edit?tab=t.0#heading=h.y2dgj7b691i1,,Generic Instructions,PS Eligible,,,,,,Deco Surfaces,,Longtail,3,30,PS Eligible,,15,,,"Wednesday, December 31st 2025"
Task,86dtu2pgt,Dierbergs,active retailers,"Two Mass attachments to be attached during setup QC, Linking document and UPC document see guides for details
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:51 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,10,,5,Grocery,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/2558/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/2558/ftp_files,Weekly,,,,3087,,Addie Dobson,,,2558,,https://docs.google.com/document/d/1b6ibSPSGy0-_X3RUIjdv6lqqVvXVRHozGy6XcSwZISc/edit?tab=t.0#heading=h.uvgwex3dbpuy,,,OPS,,,,,,Dierbergs,,Longtail,3,35,PS Eligible,,15,,,"Tuesday, September 29th 2026"
Task,86dzp2p8u,Dillons 615,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:57:37 pm -05:00","Wednesday, April 15th 2026, 4:39:19 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,,,6,Grocery,,Addie Dobson,,https://fadmin.flippback.com/merchants/2400/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2400/ftp_files,Weekly,,,,5574,,Hammna Qureshi,,,2400,,https://docs.google.com/document/d/1vMpgwKQXwOGb4w3AOvlxT84QVEBib0zC_oPnftF_xw4/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,Kroger,,,,,,Core PLUS,,,OPS,,,,,
Task,86dtu2phc,Dillonvale IGA,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:52 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/3149/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/3149/ftp_files,Weekly,,,,10950,,SE,,,3149,,https://docs.google.com/document/d/1E-LemHwcZCCR7yh9TFClTBGOJ72MhrqPIpMrF8xrsjQ/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,SpartanNash,,,,Dillonvale IGA,,Longtail,,,PS Eligible,,,,,"Saturday, December 26th 2026"
Task,86dtu2phv,Dollar Tree,active retailers,"information for basket offers (items made with multiple $1.25 items) are found in the email. During FQC you see if any basket offers were highlighted in the asset email drop
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:21:53 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,10,,,Dollar,,Jessica Tam,,https://fadmin.flippback.com/merchants/2479/dashboard,PS Eligible,,60,https://fadmin.flippback.com/merchants/2479/ftp_files,Ad-Hoc,,,,8033,,Diandra Gonzalez Charris,,,2479,,https://docs.google.com/document/d/111JHQBHHcGOPXZhPlPL6_BHOxQbBCtv-Dl0C9DGU4Hw/edit?tab=t.0#heading=h.35qcqd1orzvx,,Instructions Missing,PS Eligible,,,,,,Dollar Tree,,Core PLUS,4,85,PS Eligible,,15,,,"Saturday, January 31st 2026"
Task,86dzp2p69,Dufresne,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:57:30 pm -05:00","Wednesday, April 15th 2026, 4:39:42 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30m,1149 hours,,0,,,7,"Home Goods, Furniture & Appliances",,Addie Dobson,,https://fadmin.flippback.com/merchants/2037/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2037/ftp_files,Monthly,,,,148,,Roni Grigorian,,,2037,,https://docs.google.com/document/d/1ECTSom1Eg16EZ58s5-spBkSQeClSgagWS_ZrmNPVjgU/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,,,Longtail,,,PS Eligible,,,,,
Task,86durc3p9,Ecotone,active retailers,,[],none,,0,0,,,"Wednesday, September 25th 2024, 3:37:22 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25m,13967 hours,,0,0,,7,Sports & Outdoor,,Addie Dobson,,https://fadmin.flippback.com/merchants/4845/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/4845/ftp_files,Ad-Hoc,,,,6442,,Jenna Toppan,,,4845,,https://docs.google.com/document/d/1Ov1MbkJxsjYNr-sCs_ej5eEH9LBDsUgiRq1CLomokLg/edit?usp=sharing,,,PS Eligible,,Chaussure Pop,,,,Ecotone,,Longtail,3,20,PS Eligible,,0,,,
Task,86dzqthw5,El Rancho Supermercado,active retailers,"Flyer Type include weekly and monthly savings guide
",[],none,,0,0,,,"Tuesday, February 10th 2026, 12:21:27 pm -05:00","Thursday, April 16th 2026, 8:04:03 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,,,4,Grocery,,Addie Dobson,,https://fadmin.flippback.com/merchants/2699/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2699/ftp_files,Weekly,,,,9649,,Roni Grigorian,,,2699,,https://docs.google.com/document/d/1Z6wRn94bSo9Sabzapf8GIHElsPpOpn5iy89FKzSIPEc/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,,,Longtail,,,PS Eligible,,,,,
Task,86dtu2pk0,Fabricland,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:22:01 pm -04:00","Wednesday, April 15th 2026, 4:40:23 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,40m,725 hours,,0,0,,7,Arts & Crafts,,Annastiina Peltola,,https://flyers.merchants.wishabi.ca/merchants/5105/dashboard,PS Eligible,,10,https://flyers.merchants.wishabi.ca/merchants/5105/ftp_files,Monthly,,,,6581,,Rachel Kyryliuk,,,5105,,https://docs.google.com/document/d/1WpGvk8mPuiMjOgnwnAhXgprbzh2zhtuRcbjvEUWnW64/edit,,,PS Eligible,,,,,,,,Longtail,3,20,PS Eligible,,10,,,
Task,86e0k1gdu,Familiprix,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:33 pm -04:00","Wednesday, April 15th 2026, 4:40:39 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45h,725 hours,,0,,,5,Pharmacy,,Clifford Fernandes,,https://fadmin.flippback.com/merchants/1976/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/1976/ftp_files,Weekly,,,,6924,,Addie Dobson,,,1976,,https://docs.google.com/document/d/1HuK6ihBgNqys7xjB4w9ihberVDvJvClhnDjkcy_OazY/edit?tab=t.0#heading=h.na08l2lr5mq3,,,PS Eligible,,,,,,,,Core,,,PS Eligible,,,,,
Task,86dzp2p6d,Family Fare,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:57:30 pm -05:00","Wednesday, April 15th 2026, 4:40:51 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35m,1149 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2543/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2543/ftp_files,Weekly,,,,3416,,Rachel Kyryliuk,,,2543,,https://docs.google.com/document/d/1xdqDuSnai1CeuJigXGTvUnuRZ3l_VsMHppW2-Zx_ZjA/edit?tab=t.0#heading=h.y2dgj7b691i2,,,PS Eligible,,SpartanNash,,,,,,Longtail,,,PS Eligible,,,,,
Task,86dzp2p6f,Family Fare,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:57:31 pm -05:00","Wednesday, April 15th 2026, 4:40:58 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35m,1149 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2543/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2543/ftp_files,Weekly,,,,10961,,Rachel Kyryliuk,,,2543,,https://docs.google.com/document/d/1xdqDuSnai1CeuJigXGTvUnuRZ3l_VsMHppW2-Zx_ZjA/edit?tab=t.0#heading=h.y2dgj7b691i3,,,PS Eligible,,SpartanNash,,,,,,Longtail,,,PS Eligible,,,,,
Task,86dzp2npz,Family Foods CA,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:56:52 pm -05:00","Friday, April 17th 2026, 10:03:04 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,,,7,Grocery,,Jennifer Prado,,https://fadmin.flippback.com/merchants/3357/dashboard,OPS,,,https://fadmin.flippback.com/merchants/3357/ftp_files,Weekly,,,,6367,,Kim Potashner,,,3357,,https://docs.google.com/document/d/17eQ8dKvCZeKPtck2VN6iGkx1zu6UVgfvE_bhhikQyZM/edit#heading=h.y2dgj7b691i1,,,OPS,,Sobeys,,,,,,Core PLUS,,,PS Eligible,,,,,
Task,86dtu2pk8,Family Fresh Market,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:22:04 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,,,6,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2574/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2574/ftp_files,Weekly,,,,3678,,SE,,,2574,,https://docs.google.com/document/d/1cJ1XAZGvcUaBjEC5FtU72dH9wGxAZ_5ViF2LgXzlV5k/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,SpartanNash,,,,Family Fresh Market,,Longtail,4,,PS Eligible,,,,,"Saturday, August 1st 2026"
Task,86e0k1gpg,Feeds 'N Needs,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:47 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,8,Pet Care,,Marion Kang,,https://fadmin.flippback.com/merchants/6041/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/6041/ftp_files,Ad-Hoc,,,,10903,,Alexandra Van Wissen,,,6041,,https://docs.google.com/document/d/15ER4cO-W7WMZzPNgmDm4Jqmt9wwgwk_8iy5MDOfP5i8/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Feeds 'N Needs,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gpm,Festival Foods,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:47 pm -04:00","Wednesday, April 15th 2026, 4:42:04 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,22h,725 hours,,0,,,8,Grocery,,Alexandra Van Wissen,,https://fadmin.flippback.com/merchants/2422/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2422/ftp_files,Weekly,,,,11787,,Roni Grigorian,,,2422,,https://docs.google.com/document/d/1fs4dLxevFR_WG10lCPj86rB1YS7alpQPpf21ZNeQPZg/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Festival Foods,,Longtail,,,PS Eligible,,,,,
